prompt,completion
"Between Santo Domingo and Vilnius, the city with a smaller population is", Vilnius
"Between Vilnius and Taipei, the bigger city is", Taipei
"Between Dhaka and Ashgabat, the bigger city is", Dhaka
"I don't like small cities. Between Dushanbe and Salvador, I should visit", Salvador
"Between Tallinn and Chongqing, the city with higher average temperature is", Chongqing
"Between Antananarivo and Winnipeg, the city with colder weather is", Winnipeg
"I don't like big cities. Between Guayaquil and Chongqing, I should visit", Guayaquil
"Between Tegucigalpa and Stockholm, the city with warmer weather is", Tegucigalpa
"Someone is looking for a big city to visit. Between Fortaleza and Oulu, this person should visit", Fortaleza
"Between Chiang Mai and Harbin, the city with a larger population is", Harbin
"Someone doesn't like big cities. Between Kuala Lumpur and Ouagadougou, this person should visit", Ouagadougou
"Between Veracruz and Edinburgh, the city with lower average temperature is", Edinburgh
"Between Bloemfontein and Manama, the city with higher average temperature is", Manama
"You don't like small cities. If I were you, between Dhaka and Taipei I would visit", Dhaka
"Between Vitória and Sofia, the city with warmer weather is", Vitória
"Between Hiroshima and Accra, the city with warmer weather is", Accra
"You are looking for a city with warm weather. If I were you, between Oulu and Ngaoundéré I would visit", Ngaoundéré
"Between İzmir and Niigata, the smaller city is", Niigata
"Between Madrid and St. John's, the city with lower average temperature is", St. John's
"Between Khartoum and Detroit, the city with lower average temperature is", Detroit
"Between Hamilton and Antananarivo, the city with a larger population is", Antananarivo
"You don't like small cities. Between Madrid and Vilnius, you should visit", Madrid
"You don't like hot weather. Between Bridgetown and Cusco, you should visit", Cusco
"Between Sochi and Bridgetown, the city with lower average temperature is", Sochi
"Between Santo Domingo and Ngaoundéré, the bigger city is", Santo Domingo
"Between Fortaleza and Nicosia, the bigger city is", Fortaleza
"Between Livingstone and Medan, the smaller city is", Livingstone
"Between Tehran and Livingstone, the bigger city is", Tehran
"Between Wrocław and Taipei, the city with warmer weather is", Taipei
"Between Vitória and Antananarivo, the city with a smaller population is", Vitória
"You are looking for a big city to visit. If I were you, between Havana and Barcelona I would visit", Barcelona
"Between Dunedin and Belo Horizonte, the bigger city is", Belo Horizonte
"Between Tbilisi and New Delhi, the city with colder weather is", Tbilisi
"Between Comodoro Rivadavia and Naha, the city with colder weather is", Comodoro Rivadavia
"Between Guayaquil and Helsinki, the city with a smaller population is", Helsinki
"Between Antananarivo and Mar del Plata, the city with a larger population is", Antananarivo
"You don't like small cities. If I were you, between Belo Horizonte and Nicosia I would visit", Belo Horizonte
"Between Georgetown and Accra, the city with a smaller population is", Georgetown
"You are looking for a small city to visit. Between Madrid and Livingstone, you should visit", Livingstone
"I don't like big cities. Between Seattle and Recife, I should visit", Recife
"Between Recife and Sofia, the city with colder weather is", Sofia
"I don't like hot weather. Between Dunedin and Santo Domingo, I should visit", Dunedin
"Someone is looking for a small city to visit. Between Dhaka and Salvador, this person should visit", Salvador
"Between Guayaquil and Naha, the city with a smaller population is", Naha
"Between Sofia and Rio de Janeiro, the city with a larger population is", Rio de Janeiro
"Between Stockholm and Assab, the city with higher average temperature is", Assab
"You don't like small cities. Between Bridgetown and Istanbul, you should visit", Istanbul
"You don't like small cities. Between Tokyo and Manama, you should visit", Tokyo
"Between Kandi and Istanbul, the city with a smaller population is", Kandi
"Between Singapore and Oulu, the city with lower average temperature is", Oulu
"I don't like the cold weather. Between Georgetown and Sofia, I should visit", Georgetown
"Someone doesn't like big cities. Between New Orleans and Kuala Lumpur, this person should visit", New Orleans
"Someone is looking for a small city to visit. Between Piraeus and Kuala Lumpur, this person should visit", Piraeus
"Between Madrid and Honiara, the bigger city is", Madrid
"I'm looking for a big city to visit. Between İzmir and Chiang Mai, I should visit", İzmir
"Between Nicosia and Istanbul, the bigger city is", Istanbul
"Between Wichita and Recife, the city with colder weather is", Wichita
"Between Resistencia and Oulu, the city with colder weather is", Oulu
"Between New Delhi and Madrid, the bigger city is", Madrid
"I don't like big cities. Between Tokyo and Salvador, I should visit", Salvador
"Between Dhaka and Tegucigalpa, the smaller city is", Tegucigalpa
"Between Accra and Dhaka, the city with a smaller population is", Accra
"Between İzmir and Winnipeg, the city with a larger population is", İzmir
"Between Warsaw and Dhaka, the city with lower average temperature is", Warsaw
"Between Warsaw and Taipei, the city with warmer weather is", Taipei
"Between Khartoum and Batumi, the city with higher average temperature is", Khartoum
"Between Rio de Janeiro and Moncton, the bigger city is", Rio de Janeiro
"I'm looking for a city with warm weather. Between Tallinn and Honiara, I should visit", Honiara
"Between Dhaka and Antananarivo, the bigger city is", Dhaka
"You don't like big cities. Between Tallinn and İzmir, you should visit", Tallinn
"I'm looking for a small city to visit. Between Santo Domingo and Assab, I should visit", Assab
"I don't like small cities. Between Batumi and Istanbul, I should visit", Istanbul
"I'm looking for a city with warm weather. Between Accra and San Jose, I should visit", Accra
"You are looking for a small city to visit. If I were you, between Dushanbe and Singapore I would visit", Dushanbe
"Between Helsinki and Vitória, the city with colder weather is", Helsinki
"Between Jos and Niigata, the city with lower average temperature is", Niigata
"Between Dhaka and Edmonton, the city with lower average temperature is", Edmonton
"Between San Jose and Bissau, the city with lower average temperature is", San Jose
"Between Moncton and Hiroshima, the city with higher average temperature is", Hiroshima
"Between Helsinki and Dakar, the city with lower average temperature is", Helsinki
"You are looking for a big city to visit. If I were you, between Detroit and Edinburgh I would visit", Detroit
"Between Rio de Janeiro and Ngaoundéré, the city with a larger population is", Rio de Janeiro
"Between Riga and Tamale, the city with lower average temperature is", Riga
"Someone is looking for a city with warm weather. Between Hiroshima and Georgetown, this person should visit", Georgetown
"I don't like the cold weather. Between Seattle and Bridgetown, I should visit", Bridgetown
"Between Chiang Mai and Edinburgh, the city with lower average temperature is", Edinburgh
"Between Barcelona and New Delhi, the city with a smaller population is", New Delhi
"You don't like small cities. Between Antananarivo and Chongqing, you should visit", Chongqing
"Someone doesn't like small cities. Between Kankan and Tokyo, this person should visit", Tokyo
"Between Singapore and Naha, the bigger city is", Singapore
"Someone is looking for a city with warm weather. Between St. John's and Medan, this person should visit", Medan
"You don't like hot weather. If I were you, between Kandi and Batumi I would visit", Batumi
"Between Colombo and Cusco, the city with lower average temperature is", Cusco
"You don't like hot weather. If I were you, between Santo Domingo and Mar del Plata I would visit", Mar del Plata
"You don't like big cities. If I were you, between Kuala Lumpur and Blantyre I would visit", Blantyre
"Someone doesn't like big cities. Between Dhaka and Ashgabat, this person should visit", Ashgabat
"Between Piraeus and Tijuana, the bigger city is", Tijuana
"Between Hiroshima and Vilnius, the city with lower average temperature is", Vilnius
"Between Santo Domingo and Tamale, the smaller city is", Tamale
"Between St. John's and Havana, the bigger city is", Havana
"You are looking for a city with cold weather. If I were you, between Khartoum and Arkhangelsk I would visit", Arkhangelsk
"Between Tehran and Havana, the smaller city is", Havana
"Between Guayaquil and Honiara, the city with a larger population is", Guayaquil
"Between Salvador and Edinburgh, the bigger city is", Salvador
"Between Tokyo and Winnipeg, the city with warmer weather is", Tokyo
"Between Moncton and Hamilton, the city with higher average temperature is", Hamilton
"Between Vitória and Dhaka, the smaller city is", Vitória
"You don't like small cities. Between Oulu and Accra, you should visit", Accra
"You don't like hot weather. Between Harbin and Vitória, you should visit", Harbin
"Between Moncton and Taipei, the city with warmer weather is", Taipei
"Between Marseille and St. John's, the city with lower average temperature is", St. John's
"Between Salvador and Dhaka, the city with a larger population is", Dhaka
"Someone is looking for a city with cold weather. Between Assab and Concepción, this person should visit", Concepción
"Between Edmonton and Lodwar, the city with higher average temperature is", Lodwar
"You are looking for a small city to visit. If I were you, between Dhaka and Montevideo I would visit", Montevideo
"Between Tbilisi and Dhaka, the city with higher average temperature is", Dhaka
"Between San Jose and Oulu, the city with colder weather is", Oulu
"Between Santo Domingo and Vilnius, the city with a larger population is", Santo Domingo
"You don't like small cities. If I were you, between Rio de Janeiro and Fortaleza I would visit", Rio de Janeiro
"Between Seattle and Naha, the city with warmer weather is", Naha
"Someone doesn't like small cities. Between Tallinn and Madrid, this person should visit", Madrid
"Between Arkhangelsk and Naha, the city with colder weather is", Arkhangelsk
"Someone doesn't like the cold weather. Between Dakar and Stockholm, this person should visit", Dakar
"Between Moncton and Tamale, the city with lower average temperature is", Moncton
"Between Oulu and Fortaleza, the smaller city is", Oulu
"Between Batumi and Mogadishu, the city with lower average temperature is", Batumi
"You are looking for a city with warm weather. Between Colombo and Oulu, you should visit", Colombo
"I don't like small cities. Between Barcelona and Kuala Lumpur, I should visit", Kuala Lumpur
"Between Madrid and Lodwar, the city with higher average temperature is", Lodwar
"Between Split and Antananarivo, the smaller city is", Split
"You are looking for a big city to visit. Between Livingstone and Istanbul, you should visit", Istanbul
"Someone is looking for a big city to visit. Between Dhaka and Barcelona, this person should visit", Dhaka
"You don't like small cities. If I were you, between Tokyo and Bloemfontein I would visit", Tokyo
"Between Edmonton and Marseille, the city with higher average temperature is", Marseille
"Someone doesn't like the cold weather. Between Salta and Colombo, this person should visit", Colombo
"Between Wichita and Chiang Mai, the city with warmer weather is", Chiang Mai
"Between São Paulo and St. John's, the city with colder weather is", St. John's
"Between Harbin and Tamale, the bigger city is", Harbin
"Someone is looking for a city with warm weather. Between Santo Domingo and Budapest, this person should visit", Santo Domingo
"Between Ouagadougou and Tehran, the city with warmer weather is", Ouagadougou
"Someone doesn't like small cities. Between Barcelona and Veracruz, this person should visit", Barcelona
"You are looking for a small city to visit. Between Oulu and Medan, you should visit", Oulu
"You are looking for a small city to visit. If I were you, between Kuala Lumpur and Livingstone I would visit", Livingstone
"You are looking for a big city to visit. If I were you, between Edmonton and Chongqing I would visit", Chongqing
"Between Kuala Lumpur and Moncton, the city with a smaller population is", Moncton
"Someone is looking for a city with warm weather. Between Colombo and Warsaw, this person should visit", Colombo
"Someone doesn't like the cold weather. Between Assab and Ashgabat, this person should visit", Assab
"Between Kankan and Helsinki, the city with higher average temperature is", Kankan
"You are looking for a big city to visit. If I were you, between Assab and Barcelona I would visit", Barcelona
"Between Barcelona and Montevideo, the city with a larger population is", Barcelona
"Between Stockholm and İzmir, the bigger city is", İzmir
"Between Bloemfontein and Khartoum, the city with a larger population is", Khartoum
"Between Mogadishu and Rio de Janeiro, the city with a larger population is", Rio de Janeiro
"Between Niigata and Santo Domingo, the city with higher average temperature is", Santo Domingo
"Between Istanbul and Chongqing, the bigger city is", Istanbul
"Between Kandi and Arkhangelsk, the city with colder weather is", Arkhangelsk
"Between Ouagadougou and Belo Horizonte, the smaller city is", Ouagadougou
"Between Edmonton and Ngaoundéré, the city with colder weather is", Edmonton
"You don't like the cold weather. Between Kumasi and Sofia, you should visit", Kumasi
"Between Tokyo and Bridgetown, the city with warmer weather is", Bridgetown
"Someone doesn't like big cities. Between Kuala Lumpur and Bridgetown, this person should visit", Bridgetown
"You don't like hot weather. If I were you, between St. John's and Hamilton I would visit", St. John's
"Between Assab and Madrid, the city with higher average temperature is", Assab
"You don't like big cities. Between Barcelona and Cusco, you should visit", Cusco
"Between Bridgetown and Antananarivo, the city with a smaller population is", Bridgetown
"You are looking for a big city to visit. Between Harbin and Hamilton, you should visit", Harbin
"Someone doesn't like the cold weather. Between Nicosia and Warsaw, this person should visit", Nicosia
"Between Seattle and Livingstone, the city with lower average temperature is", Seattle
"Between Vitória and Winnipeg, the city with warmer weather is", Vitória
"Between Bloemfontein and Georgetown, the city with warmer weather is", Georgetown
"Between Madrid and Hamilton, the smaller city is", Hamilton
"You are looking for a small city to visit. If I were you, between Bloemfontein and Santo Domingo I would visit", Bloemfontein
"You don't like small cities. If I were you, between Dakar and Singapore I would visit", Singapore
"Between Madrid and Dhaka, the city with colder weather is", Madrid
"You are looking for a city with warm weather. If I were you, between Ouagadougou and Sochi I would visit", Ouagadougou
"Between Blantyre and Stockholm, the city with higher average temperature is", Blantyre
"You are looking for a big city to visit. If I were you, between Belo Horizonte and Medan I would visit", Belo Horizonte
"You are looking for a big city to visit. Between Havana and İzmir, you should visit", İzmir
"I don't like hot weather. Between Bridgetown and Madrid, I should visit", Madrid
"Between Helsinki and Bridgetown, the city with colder weather is", Helsinki
"You are looking for a big city to visit. Between Santo Domingo and Tallinn, you should visit", Santo Domingo
"You are looking for a city with cold weather. If I were you, between Wichita and Recife I would visit", Wichita
"Someone doesn't like hot weather. Between Edinburgh and Taipei, this person should visit", Edinburgh
"You are looking for a small city to visit. Between Medan and Batumi, you should visit", Batumi
"Between Manama and Moncton, the city with warmer weather is", Manama
"I don't like big cities. Between Georgetown and Salvador, I should visit", Georgetown
"Between Maun and Seattle, the city with higher average temperature is", Maun
"Between Colombo and Ashgabat, the city with higher average temperature is", Colombo
"Between New Delhi and Wichita, the city with colder weather is", Wichita
"Between Harbin and Assab, the bigger city is", Harbin
"Someone doesn't like big cities. Between Mogadishu and İzmir, this person should visit", Mogadishu
"Between Jayapura and Niigata, the city with higher average temperature is", Jayapura
"You are looking for a big city to visit. Between Harbin and Cairns, you should visit", Harbin
"Someone is looking for a small city to visit. Between Istanbul and Edinburgh, this person should visit", Edinburgh
"Between Concepción and Jos, the city with warmer weather is", Jos
"I'm looking for a city with warm weather. Between Sochi and Veracruz, I should visit", Veracruz
"I don't like small cities. Between Kuala Lumpur and Chiang Mai, I should visit", Kuala Lumpur
"Between Edinburgh and Kumasi, the city with warmer weather is", Kumasi
"I'm looking for a city with cold weather. Between Havana and Sochi, I should visit", Sochi
"Between Harbin and Assab, the city with higher average temperature is", Assab
"Between Tunis and Kuala Lumpur, the city with a larger population is", Kuala Lumpur
"Between Blantyre and Seattle, the city with higher average temperature is", Blantyre
"Between Dakar and Chongqing, the city with a larger population is", Chongqing
"Between Ngaoundéré and Helsinki, the city with colder weather is", Helsinki
"You are looking for a small city to visit. If I were you, between Lodwar and Rio de Janeiro I would visit", Lodwar
"Between Helsinki and Barcelona, the city with a larger population is", Barcelona
"Between Khartoum and San Jose, the city with a larger population is", Khartoum
"Between Rio de Janeiro and Warsaw, the city with higher average temperature is", Rio de Janeiro
"Someone is looking for a small city to visit. Between Jayapura and Rio de Janeiro, this person should visit", Jayapura
"Between Istanbul and Lodwar, the city with warmer weather is", Lodwar
"Between Riga and San Jose, the city with colder weather is", Riga
"Between Tallinn and Tamale, the city with warmer weather is", Tamale
"Someone doesn't like the cold weather. Between Stockholm and Chiang Mai, this person should visit", Chiang Mai
"Someone is looking for a city with warm weather. Between Winnipeg and Tegucigalpa, this person should visit", Tegucigalpa
"Between Seattle and Khartoum, the city with higher average temperature is", Khartoum
"Between Ngaoundéré and Fortaleza, the city with a smaller population is", Ngaoundéré
"You are looking for a small city to visit. Between São Paulo and Georgetown, you should visit", Georgetown
"You don't like big cities. If I were you, between Tokyo and Madrid I would visit", Madrid
"You are looking for a city with warm weather. If I were you, between Assab and Wrocław I would visit", Assab
"You are looking for a city with cold weather. Between Medan and Vancouver, you should visit", Vancouver
"Between Vancouver and İzmir, the bigger city is", İzmir
"Between Vilnius and Adelaide, the city with higher average temperature is", Adelaide
"Someone is looking for a big city to visit. Between Blantyre and Madrid, this person should visit", Madrid
"I don't like big cities. Between Harbin and Tokyo, I should visit", Harbin
"Between Oulu and Rio de Janeiro, the city with higher average temperature is", Rio de Janeiro
"Between Dunedin and Veracruz, the city with warmer weather is", Veracruz
"Between Mar del Plata and Colombo, the city with lower average temperature is", Mar del Plata
"Between Detroit and Blantyre, the city with lower average temperature is", Detroit
"You don't like big cities. If I were you, between São Paulo and Adelaide I would visit", Adelaide
"Between Dhaka and Veracruz, the smaller city is", Veracruz
"Someone doesn't like the cold weather. Between Winnipeg and Belo Horizonte, this person should visit", Belo Horizonte
"Between Taipei and Bulawayo, the city with a smaller population is", Bulawayo
"You are looking for a big city to visit. If I were you, between Moncton and Kumasi I would visit", Kumasi
"Between Niigata and Madrid, the city with a larger population is", Madrid
"I'm looking for a small city to visit. Between Harbin and Rio de Janeiro, I should visit", Harbin
"Between Georgetown and Rio de Janeiro, the city with a smaller population is", Georgetown
"Between Singapore and Detroit, the city with a larger population is", Singapore
"Between Oulu and Fortaleza, the city with higher average temperature is", Fortaleza
"I'm looking for a big city to visit. Between Antananarivo and Vitória, I should visit", Antananarivo
"Between Lodwar and Hiroshima, the city with warmer weather is", Lodwar
"Between Rio de Janeiro and Dakar, the smaller city is", Dakar
"Between Guayaquil and Georgetown, the city with a larger population is", Guayaquil
"I don't like hot weather. Between Mogadishu and Bloemfontein, I should visit", Bloemfontein
"You are looking for a city with cold weather. If I were you, between Tijuana and Vilnius I would visit", Vilnius
"You don't like small cities. Between Sochi and Santo Domingo, you should visit", Santo Domingo
"Between Maun and Detroit, the city with higher average temperature is", Maun
"You don't like hot weather. If I were you, between Comodoro Rivadavia and Accra I would visit", Comodoro Rivadavia
"Between Tokyo and Fortaleza, the city with a smaller population is", Fortaleza
"Between Tehran and Khartoum, the city with a larger population is", Tehran
"I'm looking for a big city to visit. Between Tehran and Dushanbe, I should visit", Tehran
"You are looking for a big city to visit. If I were you, between Tokyo and Georgetown I would visit", Tokyo
"You don't like small cities. Between São Paulo and Barcelona, you should visit", São Paulo
"I'm looking for a city with cold weather. Between Libreville and Niigata, I should visit", Niigata
"Between Sochi and Vitória, the city with colder weather is", Sochi
"Between New Orleans and Istanbul, the smaller city is", New Orleans
"Between San Jose and Kankan, the city with higher average temperature is", Kankan
"Someone is looking for a big city to visit. Between Khartoum and New Orleans, this person should visit", Khartoum
"Between Arkhangelsk and Blantyre, the city with higher average temperature is", Blantyre
"Between Lodwar and Tehran, the bigger city is", Tehran
"You are looking for a city with warm weather. Between Mar del Plata and Santo Domingo, you should visit", Santo Domingo
"Between Colombo and Winnipeg, the city with lower average temperature is", Winnipeg
"Between Taipei and Bridgetown, the bigger city is", Taipei
"Between Istanbul and Riga, the city with a larger population is", Istanbul
"Between Riga and Montevideo, the city with warmer weather is", Montevideo
"You don't like big cities. If I were you, between Taipei and Batumi I would visit", Batumi
"Between Resistencia and Antananarivo, the city with a larger population is", Antananarivo
"Someone doesn't like small cities. Between Kankan and Harbin, this person should visit", Harbin
"You don't like small cities. If I were you, between Tijuana and Vitória I would visit", Tijuana
"Someone doesn't like hot weather. Between Dushanbe and Jos, this person should visit", Dushanbe
"Someone is looking for a big city to visit. Between Kandi and Accra, this person should visit", Accra
"Between Naha and Arkhangelsk, the city with warmer weather is", Naha
"Between Assab and Edmonton, the city with warmer weather is", Assab
"I'm looking for a big city to visit. Between Salvador and Bulawayo, I should visit", Salvador
"Between Piraeus and Rio de Janeiro, the city with a smaller population is", Piraeus
"Between Tallinn and Vitória, the city with warmer weather is", Vitória
"You are looking for a city with warm weather. Between Mar del Plata and Lodwar, you should visit", Lodwar
"You are looking for a city with warm weather. If I were you, between Ouagadougou and Bloemfontein I would visit", Ouagadougou
"Between Kuala Lumpur and Niigata, the city with higher average temperature is", Kuala Lumpur
"You don't like hot weather. Between Vitória and Wrocław, you should visit", Wrocław
"Between Stockholm and Vitória, the city with lower average temperature is", Stockholm
"I don't like big cities. Between São Paulo and Vancouver, I should visit", Vancouver
"Between Jos and Niigata, the city with colder weather is", Niigata
"I'm looking for a city with warm weather. Between Moncton and Split, I should visit", Split
"Between Marseille and Dhaka, the city with colder weather is", Marseille
"Between Vancouver and Dunedin, the city with a larger population is", Vancouver
"You don't like the cold weather. Between Khartoum and Nicosia, you should visit", Khartoum
"Between Tehran and New Delhi, the bigger city is", Tehran
"Between Hiroshima and Kandi, the city with colder weather is", Hiroshima
"Between Sochi and Salvador, the city with a larger population is", Salvador
"You don't like hot weather. If I were you, between Colombo and Tallinn I would visit", Tallinn
"Between Hiroshima and Jayapura, the city with warmer weather is", Jayapura
"Someone is looking for a city with warm weather. Between Winnipeg and Bloemfontein, this person should visit", Bloemfontein
"Between Harbin and São Paulo, the city with a larger population is", São Paulo
"You are looking for a city with cold weather. If I were you, between Dushanbe and New Delhi I would visit", Dushanbe
"Between Dhaka and Niigata, the city with colder weather is", Niigata
"Between Tbilisi and Belo Horizonte, the bigger city is", Belo Horizonte
"Between Kankan and Guayaquil, the city with a smaller population is", Kankan
"Between Kumasi and Riga, the city with higher average temperature is", Kumasi
"Between Tbilisi and Honiara, the city with colder weather is", Tbilisi
"Between Kuala Lumpur and Warsaw, the city with higher average temperature is", Kuala Lumpur
"Between Lodwar and Dunedin, the city with warmer weather is", Lodwar
"You don't like hot weather. Between St. John's and Tokyo, you should visit", St. John's
"Between Recife and Moncton, the city with lower average temperature is", Moncton
"You are looking for a small city to visit. If I were you, between Bridgetown and Santo Domingo I would visit", Bridgetown
"Someone doesn't like big cities. Between Rio de Janeiro and Riga, this person should visit", Riga
"Between Concepción and Belo Horizonte, the city with a larger population is", Belo Horizonte
"Between St. John's and Bloemfontein, the city with lower average temperature is", St. John's
"You don't like small cities. Between Detroit and Resistencia, you should visit", Detroit
"You are looking for a city with warm weather. Between Kankan and Stockholm, you should visit", Kankan
"Between Taipei and Wichita, the bigger city is", Taipei
"Between Khartoum and Gaborone, the bigger city is", Khartoum
"You are looking for a city with cold weather. If I were you, between Honiara and Bloemfontein I would visit", Bloemfontein
"Someone is looking for a big city to visit. Between Guayaquil and Bulawayo, this person should visit", Guayaquil
"I don't like big cities. Between Chongqing and Helsinki, I should visit", Helsinki
"Between Barcelona and Bridgetown, the smaller city is", Bridgetown
"Between Mar del Plata and Veracruz, the city with higher average temperature is", Veracruz
"Between Vilnius and Ngaoundéré, the city with lower average temperature is", Vilnius
"Between Khartoum and Ashgabat, the city with higher average temperature is", Khartoum
"You are looking for a city with cold weather. Between İzmir and Khartoum, you should visit", İzmir
"Someone is looking for a small city to visit. Between São Paulo and Riga, this person should visit", Riga
"Between Guayaquil and Nicosia, the city with a smaller population is", Nicosia
"Between Rio de Janeiro and Helsinki, the city with lower average temperature is", Helsinki
"Between Piraeus and Dhaka, the bigger city is", Dhaka
"Between Livingstone and Fortaleza, the city with a larger population is", Fortaleza
"You don't like hot weather. If I were you, between Rio de Janeiro and Moncton I would visit", Moncton
"Between Vitória and Arkhangelsk, the city with colder weather is", Arkhangelsk
"Between Edmonton and Tehran, the city with higher average temperature is", Tehran
"Between Mogadishu and Kuala Lumpur, the bigger city is", Kuala Lumpur
"Between Vilnius and Salta, the city with lower average temperature is", Vilnius
"Between Kuala Lumpur and Hamilton, the bigger city is", Kuala Lumpur
"Between Moncton and San Jose, the city with higher average temperature is", San Jose
"Between Marseille and Arkhangelsk, the city with warmer weather is", Marseille
"I don't like hot weather. Between Edmonton and Salta, I should visit", Edmonton
"Between Taipei and Sochi, the smaller city is", Sochi
"Between Arkhangelsk and Santo Domingo, the city with lower average temperature is", Arkhangelsk
"You are looking for a city with warm weather. If I were you, between Tallinn and Nicosia I would visit", Nicosia
"Between Oulu and Niigata, the city with warmer weather is", Niigata
"Between Singapore and Gaborone, the city with a larger population is", Singapore
"Between Edmonton and Resistencia, the city with colder weather is", Edmonton
"Between Jayapura and Salvador, the smaller city is", Jayapura
"Between Khartoum and İzmir, the city with colder weather is", İzmir
"Between Tijuana and Khartoum, the city with warmer weather is", Khartoum
"You don't like small cities. Between Tijuana and Bloemfontein, you should visit", Tijuana
"You are looking for a city with cold weather. If I were you, between Warsaw and Salvador I would visit", Warsaw
"You are looking for a big city to visit. Between Istanbul and Tijuana, you should visit", Istanbul
"Between Recife and Mar del Plata, the city with lower average temperature is", Mar del Plata
"Between Cairns and Madrid, the city with colder weather is", Madrid
"Between Bissau and Istanbul, the city with a smaller population is", Bissau
"Someone is looking for a city with warm weather. Between Tokyo and Dhaka, this person should visit", Dhaka
"You are looking for a city with cold weather. If I were you, between Wrocław and Jos I would visit", Wrocław
"Between Guayaquil and Bridgetown, the city with a larger population is", Guayaquil
"Between Sofia and Accra, the city with colder weather is", Sofia
"Between Bridgetown and Madrid, the bigger city is", Madrid
"Between Marseille and İzmir, the smaller city is", Marseille
"Between Kankan and Helsinki, the city with warmer weather is", Kankan
"You are looking for a small city to visit. If I were you, between Gaborone and Rio de Janeiro I would visit", Gaborone
"Between Naha and Tallinn, the city with colder weather is", Tallinn
"Between Edinburgh and İzmir, the city with a larger population is", İzmir
"Someone is looking for a big city to visit. Between Hamilton and Dhaka, this person should visit", Dhaka
"I don't like big cities. Between Madrid and Salta, I should visit", Salta
"Between Salvador and Madrid, the city with lower average temperature is", Madrid
"Someone doesn't like hot weather. Between Hamilton and Arkhangelsk, this person should visit", Arkhangelsk
"You don't like big cities. Between Madrid and Oulu, you should visit", Oulu
"Between Budapest and Dhaka, the smaller city is", Budapest
"Between Istanbul and Ouagadougou, the city with lower average temperature is", Istanbul
"Between Moncton and Piraeus, the city with lower average temperature is", Moncton
"Between İzmir and Mar del Plata, the bigger city is", İzmir
"I don't like hot weather. Between Arkhangelsk and Adelaide, I should visit", Arkhangelsk
"You don't like big cities. Between İzmir and Hiroshima, you should visit", Hiroshima
"Between Antananarivo and Sochi, the city with a larger population is", Antananarivo
"Between Vilnius and Naha, the city with colder weather is", Vilnius
"Between Sofia and Mogadishu, the city with warmer weather is", Mogadishu
"Between Kankan and İzmir, the smaller city is", Kankan
"Between Antananarivo and Madrid, the city with a larger population is", Madrid
"Between Livingstone and Dhaka, the city with a larger population is", Dhaka
"Between Harbin and Jos, the city with lower average temperature is", Harbin
"Between Salvador and Seattle, the city with colder weather is", Seattle
"Between Resistencia and Harbin, the city with colder weather is", Harbin
"Between San Jose and İzmir, the city with a smaller population is", San Jose
"Between Singapore and Tallinn, the city with colder weather is", Tallinn
"You don't like the cold weather. If I were you, between Medan and Mar del Plata I would visit", Medan
"Between Manama and Tallinn, the city with lower average temperature is", Tallinn
"You don't like big cities. If I were you, between Oulu and Santo Domingo I would visit", Oulu
"Between Seattle and Livingstone, the city with a smaller population is", Livingstone
"I'm looking for a big city to visit. Between Tegucigalpa and Barcelona, I should visit", Barcelona
"Between Marseille and Accra, the city with warmer weather is", Accra
"Between Fortaleza and Vilnius, the city with colder weather is", Vilnius
"Between Seattle and Kandi, the city with a smaller population is", Kandi
"Between Nicosia and Helsinki, the city with warmer weather is", Nicosia
"Between Montevideo and Kuala Lumpur, the smaller city is", Montevideo
"Someone is looking for a city with cold weather. Between Accra and Niigata, this person should visit", Niigata
"I'm looking for a small city to visit. Between Salvador and Bloemfontein, I should visit", Bloemfontein
"Someone is looking for a big city to visit. Between San Jose and Dhaka, this person should visit", Dhaka
"Between New Orleans and Harbin, the smaller city is", New Orleans
"Between San Jose and Bridgetown, the city with colder weather is", San Jose
"Between Adelaide and Detroit, the bigger city is", Detroit
"Between Tamale and Istanbul, the city with lower average temperature is", Istanbul
"Between Wrocław and Chiang Mai, the city with warmer weather is", Chiang Mai
"Between Moncton and Tijuana, the city with higher average temperature is", Tijuana
"Between Livingstone and Belo Horizonte, the bigger city is", Belo Horizonte
"Between Kandi and Tehran, the smaller city is", Kandi
"Between Khartoum and Bulawayo, the bigger city is", Khartoum
"Between Bulawayo and Warsaw, the city with lower average temperature is", Warsaw
"Between Medan and São Paulo, the bigger city is", São Paulo
"I don't like small cities. Between Ngaoundéré and Accra, I should visit", Accra
"Between New Orleans and St. John's, the city with colder weather is", St. John's
"Between Detroit and Sofia, the city with a larger population is", Detroit
"I don't like big cities. Between Wichita and Seattle, I should visit", Wichita
"Between Winnipeg and Kuala Lumpur, the bigger city is", Kuala Lumpur
"You are looking for a city with cold weather. Between Concepción and Fortaleza, you should visit", Concepción
"Between Harbin and Lodwar, the city with colder weather is", Harbin
"Someone is looking for a big city to visit. Between Hiroshima and Dhaka, this person should visit", Dhaka
"Between Tokyo and Tbilisi, the smaller city is", Tbilisi
"Between Lodwar and Mogadishu, the city with a smaller population is", Lodwar
"Between Dakar and Detroit, the city with colder weather is", Detroit
"Someone doesn't like small cities. Between Tijuana and Split, this person should visit", Tijuana
"Someone is looking for a city with cold weather. Between Santo Domingo and Wrocław, this person should visit", Wrocław
"Between Medan and Edmonton, the city with colder weather is", Edmonton
