prompt,completion
"Between Wrocław and Medan, the city with lower average temperature is ->", Wrocław
"Between Jayapura and Rio de Janeiro, the city with a smaller population is ->", Jayapura
"Between Dushanbe and Recife, the city with higher average temperature is ->", Recife
"Between Veracruz and Stockholm, the city with colder weather is ->", Stockholm
"Between Singapore and Helsinki, the city with warmer weather is ->", Singapore
"Between Oulu and Kuala Lumpur, the city with warmer weather is ->", Kuala Lumpur
"Between Tokyo and Kuala Lumpur, the city with a larger population is ->", Tokyo
"Between Jayapura and Taipei, the bigger city is ->", Taipei
"Between Tbilisi and İzmir, the city with a larger population is ->", İzmir
"Between Arkhangelsk and Chongqing, the city with lower average temperature is ->", Arkhangelsk
"Between Vilnius and Maun, the city with colder weather is ->", Vilnius
"Between Belo Horizonte and Sofia, the city with higher average temperature is ->", Belo Horizonte
"Between Kuala Lumpur and Budapest, the smaller city is ->", Budapest
"Between Dhaka and Moncton, the city with higher average temperature is ->", Dhaka
"Between Dunedin and Cairns, the city with colder weather is ->", Dunedin
"Between Gaborone and Istanbul, the bigger city is ->", Istanbul
"Between İzmir and Lodwar, the city with higher average temperature is ->", Lodwar
"Between Istanbul and Jayapura, the city with colder weather is ->", Istanbul
"Between Salvador and Winnipeg, the bigger city is ->", Salvador
"Between Hiroshima and São Paulo, the city with a smaller population is ->", Hiroshima
"Between Georgetown and St. John's, the city with lower average temperature is ->", St. John's
"Between Livingstone and Antananarivo, the city with a smaller population is ->", Livingstone
"Between Gaborone and Tallinn, the city with lower average temperature is ->", Tallinn
"Between Helsinki and Belo Horizonte, the city with colder weather is ->", Helsinki
"Between Dunedin and Rio de Janeiro, the bigger city is ->", Rio de Janeiro
"Between Jayapura and Hiroshima, the city with colder weather is ->", Hiroshima
"Between Fortaleza and Batumi, the city with a smaller population is ->", Batumi
"Between Belo Horizonte and Bulawayo, the smaller city is ->", Bulawayo
"Between İzmir and Stockholm, the city with a larger population is ->", İzmir
"Between Resistencia and Vilnius, the city with lower average temperature is ->", Vilnius
"Between St. John's and Harbin, the city with a larger population is ->", Harbin
"Between Rio de Janeiro and Riga, the bigger city is ->", Rio de Janeiro
"Between Moncton and Recife, the city with higher average temperature is ->", Recife
"Between Singapore and New Delhi, the bigger city is ->", Singapore
"Between Oulu and Ouagadougou, the city with lower average temperature is ->", Oulu
"Between Asunción and Cusco, the city with lower average temperature is ->", Cusco
"Between İzmir and Dunedin, the city with a larger population is ->", İzmir
"Between Tamale and Niigata, the city with lower average temperature is ->", Niigata
"Between Guayaquil and Bloemfontein, the city with a larger population is ->", Guayaquil
"Between Tehran and São Paulo, the smaller city is ->", Tehran
"Between Mar del Plata and Accra, the city with colder weather is ->", Mar del Plata
"Between Istanbul and Hiroshima, the bigger city is ->", Istanbul
"Between Kuala Lumpur and New Orleans, the city with a larger population is ->", Kuala Lumpur
"Between Madrid and Wrocław, the smaller city is ->", Wrocław
"Between Colombo and Warsaw, the city with colder weather is ->", Warsaw
"Between Mar del Plata and Guayaquil, the city with lower average temperature is ->", Mar del Plata
"Between Honiara and Harbin, the city with a smaller population is ->", Honiara
"Between New Orleans and Warsaw, the city with warmer weather is ->", New Orleans
"Between Tokyo and Santo Domingo, the city with higher average temperature is ->", Santo Domingo
"Between Istanbul and Singapore, the city with colder weather is ->", Istanbul
"Between Harbin and Lodwar, the city with colder weather is ->", Harbin
"Between Seattle and Jos, the city with lower average temperature is ->", Seattle
"Between Khartoum and Barcelona, the city with higher average temperature is ->", Khartoum
"Between Sofia and New Delhi, the city with lower average temperature is ->", Sofia
"Between Vilnius and Ashgabat, the city with warmer weather is ->", Ashgabat
"Between Belo Horizonte and Sofia, the smaller city is ->", Sofia
"Between Sofia and Dhaka, the smaller city is ->", Sofia
"Between Budapest and Tokyo, the bigger city is ->", Tokyo
"Between Cusco and Detroit, the city with a larger population is ->", Detroit
"Between Oulu and São Paulo, the city with a smaller population is ->", Oulu
"Between Kuala Lumpur and Seattle, the city with lower average temperature is ->", Seattle
"Between Winnipeg and Blantyre, the city with colder weather is ->", Winnipeg
"Between Accra and Madrid, the bigger city is ->", Madrid
"Between Harbin and Adelaide, the smaller city is ->", Adelaide
"Between Comodoro Rivadavia and Mogadishu, the city with colder weather is ->", Comodoro Rivadavia
"Between Ouagadougou and Antananarivo, the city with colder weather is ->", Antananarivo
"Between Ashgabat and Colombo, the city with warmer weather is ->", Colombo
"Between Stockholm and Mogadishu, the city with warmer weather is ->", Mogadishu
"Between São Paulo and Guayaquil, the bigger city is ->", São Paulo
"Between Gaborone and Dhaka, the city with a larger population is ->", Dhaka
"Between Santo Domingo and Batumi, the smaller city is ->", Batumi
"Between Harbin and Dakar, the city with a larger population is ->", Harbin
"Between Tijuana and Oulu, the city with lower average temperature is ->", Oulu
"Between Oulu and Kankan, the city with lower average temperature is ->", Oulu
"Between Madrid and St. John's, the city with higher average temperature is ->", Madrid
"Between Batumi and Jayapura, the city with warmer weather is ->", Jayapura
"Between Cusco and Ouagadougou, the city with colder weather is ->", Cusco
"Between Barcelona and New Delhi, the city with a smaller population is ->", New Delhi
"Between Belo Horizonte and Lodwar, the bigger city is ->", Belo Horizonte
"Between Detroit and Tegucigalpa, the city with a larger population is ->", Detroit
"Between Riga and Mzuzu, the city with lower average temperature is ->", Riga
"Between São Paulo and Asunción, the smaller city is ->", Asunción
"Between Ngaoundéré and Tokyo, the smaller city is ->", Ngaoundéré
"Between Kandi and Seattle, the city with higher average temperature is ->", Kandi
"Between St. John's and Harbin, the bigger city is ->", Harbin
"Between Sofia and Ngaoundéré, the city with lower average temperature is ->", Sofia
"Between Vancouver and Honiara, the city with colder weather is ->", Vancouver
"Between Dhaka and Edinburgh, the city with warmer weather is ->", Dhaka
"Between Helsinki and Colombo, the city with higher average temperature is ->", Colombo
"Between Riga and Naha, the city with warmer weather is ->", Naha
"Between Tehran and Nicosia, the bigger city is ->", Tehran
"Between Niigata and Kankan, the city with higher average temperature is ->", Kankan
"Between Guayaquil and Wrocław, the city with higher average temperature is ->", Guayaquil
"Between Istanbul and Kuala Lumpur, the city with higher average temperature is ->", Kuala Lumpur
"Between Khartoum and St. John's, the smaller city is ->", St. John's
"Between Moncton and Khartoum, the smaller city is ->", Moncton
"Between Cairns and İzmir, the city with a larger population is ->", İzmir
"Between Istanbul and Wrocław, the city with a smaller population is ->", Wrocław
"Between Moncton and Kumasi, the city with higher average temperature is ->", Kumasi
"Between Fortaleza and Warsaw, the city with warmer weather is ->", Fortaleza
"Between Lodwar and Dushanbe, the city with colder weather is ->", Dushanbe
"Between Edmonton and New Orleans, the city with colder weather is ->", Edmonton
"Between Seattle and Tamale, the bigger city is ->", Seattle
"Between Singapore and Kuala Lumpur, the city with a larger population is ->", Kuala Lumpur
"Between Dakar and Warsaw, the city with warmer weather is ->", Dakar
"Between Santo Domingo and Singapore, the smaller city is ->", Santo Domingo
"Between Harbin and Khartoum, the city with higher average temperature is ->", Khartoum
"Between Livingstone and Chongqing, the city with a larger population is ->", Chongqing
"Between Tunis and Belo Horizonte, the bigger city is ->", Belo Horizonte
"Between Riga and Nicosia, the city with colder weather is ->", Riga
"Between Chongqing and Veracruz, the smaller city is ->", Veracruz
"Between Ouagadougou and Mar del Plata, the city with colder weather is ->", Mar del Plata
"Between Vilnius and Georgetown, the city with higher average temperature is ->", Georgetown
"Between São Paulo and Winnipeg, the city with warmer weather is ->", São Paulo
"Between Singapore and Manama, the city with a larger population is ->", Singapore
"Between Kuala Lumpur and Adelaide, the city with a larger population is ->", Kuala Lumpur
"Between Batumi and Detroit, the bigger city is ->", Detroit
"Between Arkhangelsk and Hiroshima, the city with colder weather is ->", Arkhangelsk
"Between Tallinn and Manama, the city with colder weather is ->", Tallinn
"Between Batumi and Singapore, the bigger city is ->", Singapore
"Between Detroit and Ouagadougou, the city with higher average temperature is ->", Ouagadougou
"Between Montevideo and Barcelona, the city with a smaller population is ->", Montevideo
"Between Montevideo and Mogadishu, the city with warmer weather is ->", Mogadishu
"Between Harbin and Dakar, the city with higher average temperature is ->", Dakar
"Between Edinburgh and Medan, the city with warmer weather is ->", Medan
"Between Salta and Riga, the city with warmer weather is ->", Salta
"Between Colombo and Tehran, the city with a smaller population is ->", Colombo
"Between Maun and Tallinn, the city with higher average temperature is ->", Maun
"Between Kumasi and Tallinn, the city with higher average temperature is ->", Kumasi
"Between Resistencia and Singapore, the city with a smaller population is ->", Resistencia
"Between Salta and Madrid, the bigger city is ->", Madrid
"Between Taipei and Moncton, the bigger city is ->", Taipei
"Between Sochi and Medan, the city with colder weather is ->", Sochi
"Between Edmonton and Harbin, the bigger city is ->", Harbin
"Between Belo Horizonte and Istanbul, the city with a smaller population is ->", Belo Horizonte
"Between Moncton and Gaborone, the city with colder weather is ->", Moncton
"Between Assab and Detroit, the city with colder weather is ->", Detroit
"Between Riga and Tijuana, the city with colder weather is ->", Riga
"Between Arkhangelsk and Tokyo, the city with lower average temperature is ->", Arkhangelsk
"Between Wichita and Oulu, the city with higher average temperature is ->", Wichita
"Between Resistencia and Antananarivo, the city with a smaller population is ->", Resistencia
"Between Winnipeg and Kandi, the city with higher average temperature is ->", Kandi
"Between Tbilisi and Colombo, the city with warmer weather is ->", Colombo
"Between Detroit and Bissau, the bigger city is ->", Detroit
"Between Khartoum and Lodwar, the bigger city is ->", Khartoum
"Between Detroit and Dunedin, the bigger city is ->", Detroit
"Between Antananarivo and Lodwar, the city with a larger population is ->", Antananarivo
"Between Cusco and Manama, the city with colder weather is ->", Cusco
"Between Accra and Gaborone, the smaller city is ->", Gaborone
"Between Madrid and Bridgetown, the city with lower average temperature is ->", Madrid
"Between Wichita and Fortaleza, the city with a smaller population is ->", Wichita
"Between Wichita and Vitória, the city with higher average temperature is ->", Vitória
"Between Moncton and Dhaka, the city with warmer weather is ->", Dhaka
"Between Moncton and Tijuana, the city with a smaller population is ->", Moncton
"Between Madrid and Tbilisi, the smaller city is ->", Tbilisi
"Between Salvador and Seattle, the city with higher average temperature is ->", Salvador
"Between Kandi and Harbin, the city with a larger population is ->", Harbin
"Between Salta and Mogadishu, the city with lower average temperature is ->", Salta
"Between Winnipeg and Dakar, the city with lower average temperature is ->", Winnipeg
"Between Khartoum and Georgetown, the city with a larger population is ->", Khartoum
"Between Taipei and Warsaw, the city with higher average temperature is ->", Taipei
"Between Bloemfontein and Arkhangelsk, the city with colder weather is ->", Arkhangelsk
"Between Wichita and Colombo, the city with lower average temperature is ->", Wichita
"Between Detroit and Hamilton, the city with higher average temperature is ->", Hamilton
"Between Oulu and São Paulo, the city with higher average temperature is ->", São Paulo
"Between Manama and Comodoro Rivadavia, the city with higher average temperature is ->", Manama
"Between Tehran and Edmonton, the city with warmer weather is ->", Tehran
"Between Chiang Mai and Cusco, the city with lower average temperature is ->", Cusco
"Between Adelaide and Harbin, the city with colder weather is ->", Harbin
"Between Harbin and Tbilisi, the smaller city is ->", Tbilisi
"Between Tallinn and Antananarivo, the city with warmer weather is ->", Antananarivo
"Between Recife and Moncton, the city with lower average temperature is ->", Moncton
"Between Moncton and Montevideo, the city with higher average temperature is ->", Montevideo
"Between Sofia and Ouagadougou, the city with higher average temperature is ->", Ouagadougou
"Between Harbin and Livingstone, the bigger city is ->", Harbin
"Between São Paulo and Georgetown, the bigger city is ->", São Paulo
"Between Moncton and Santo Domingo, the city with a larger population is ->", Santo Domingo
"Between Helsinki and Havana, the city with lower average temperature is ->", Helsinki
"Between Georgetown and Medan, the city with a smaller population is ->", Georgetown
"Between Helsinki and Hamilton, the city with higher average temperature is ->", Hamilton
"Between Vilnius and Ouagadougou, the city with higher average temperature is ->", Ouagadougou
"Between Tehran and Naha, the bigger city is ->", Tehran
"Between Chongqing and Stockholm, the city with a larger population is ->", Chongqing
"Between Cusco and Antananarivo, the city with a smaller population is ->", Cusco
"Between Montevideo and Rio de Janeiro, the smaller city is ->", Montevideo
"Between Oulu and Medan, the smaller city is ->", Oulu
"Between Khartoum and Bloemfontein, the bigger city is ->", Khartoum
"Between Bloemfontein and Dhaka, the city with warmer weather is ->", Dhaka
"Between Detroit and Arkhangelsk, the city with a larger population is ->", Detroit
"Between Tehran and Ouagadougou, the city with higher average temperature is ->", Ouagadougou
"Between Singapore and San Jose, the city with a larger population is ->", Singapore
"Between Vitória and Barcelona, the bigger city is ->", Barcelona
"Between Ngaoundéré and Edinburgh, the city with warmer weather is ->", Ngaoundéré
"Between Hiroshima and Fortaleza, the city with higher average temperature is ->", Fortaleza
"Between Detroit and Montevideo, the city with a larger population is ->", Detroit
"Between Livingstone and Seattle, the city with higher average temperature is ->", Livingstone
"Between Recife and Batumi, the city with higher average temperature is ->", Recife
"Between Kuala Lumpur and Sochi, the bigger city is ->", Kuala Lumpur
"Between Batumi and Medan, the city with warmer weather is ->", Medan
"Between Cusco and Tokyo, the city with a smaller population is ->", Cusco
"Between Vancouver and New Orleans, the city with colder weather is ->", Vancouver
"Between Edmonton and Dushanbe, the city with colder weather is ->", Edmonton
"Between Tallinn and Khartoum, the city with a smaller population is ->", Tallinn
"Between Ngaoundéré and Medan, the city with a smaller population is ->", Ngaoundéré
"Between Dhaka and Niigata, the city with colder weather is ->", Niigata
"Between Singapore and Tegucigalpa, the city with a smaller population is ->", Tegucigalpa
"Between Kankan and Fortaleza, the smaller city is ->", Kankan
"Between Vancouver and Kandi, the smaller city is ->", Kandi
"Between Tokyo and Tallinn, the city with a larger population is ->", Tokyo
"Between Dushanbe and İzmir, the city with a larger population is ->", İzmir
"Between Ouagadougou and Salta, the city with lower average temperature is ->", Salta
"Between Santo Domingo and Salta, the city with a larger population is ->", Santo Domingo
"Between Asunción and Istanbul, the city with a larger population is ->", Istanbul
"Between Montevideo and Istanbul, the smaller city is ->", Montevideo
"Between Chongqing and Assab, the city with warmer weather is ->", Assab
"Between Istanbul and Seattle, the smaller city is ->", Seattle
"Between Detroit and Kankan, the bigger city is ->", Detroit
"Between Naha and Istanbul, the city with a smaller population is ->", Naha
"Between Taipei and Wrocław, the city with colder weather is ->", Wrocław
"Between Harbin and Colombo, the city with a larger population is ->", Harbin
"Between Mogadishu and Winnipeg, the city with colder weather is ->", Winnipeg
"Between Harbin and Montevideo, the city with warmer weather is ->", Montevideo
"Between New Delhi and Chongqing, the city with a smaller population is ->", New Delhi
"Between Budapest and Lodwar, the city with higher average temperature is ->", Lodwar
"Between Wrocław and Tehran, the smaller city is ->", Wrocław
"Between Warsaw and New Orleans, the city with higher average temperature is ->", New Orleans
"Between Jayapura and Madrid, the bigger city is ->", Madrid
"Between Khartoum and Arkhangelsk, the bigger city is ->", Khartoum
"Between Accra and Budapest, the city with higher average temperature is ->", Accra
"Between Libreville and Comodoro Rivadavia, the city with higher average temperature is ->", Libreville
"Between Dhaka and Singapore, the city with a larger population is ->", Dhaka
"Between Colombo and Vancouver, the city with warmer weather is ->", Colombo
"Between Honiara and Detroit, the city with colder weather is ->", Detroit
"Between Riga and Naha, the city with higher average temperature is ->", Naha
"Between Bulawayo and Riga, the city with colder weather is ->", Riga
"Between Bridgetown and Vancouver, the city with higher average temperature is ->", Bridgetown
"Between Santo Domingo and Georgetown, the bigger city is ->", Santo Domingo
"Between Barcelona and Riga, the city with a smaller population is ->", Riga
"Between Vancouver and Blantyre, the city with higher average temperature is ->", Blantyre
"Between Montevideo and Jos, the city with colder weather is ->", Montevideo
"Between Livingstone and Wrocław, the city with warmer weather is ->", Livingstone
"Between Vitória and Tallinn, the city with lower average temperature is ->", Tallinn
"Between Tokyo and Naha, the city with a larger population is ->", Tokyo
"Between Chiang Mai and Niigata, the city with colder weather is ->", Niigata
"Between Tunis and Harbin, the bigger city is ->", Harbin
"Between Tokyo and Hiroshima, the city with a smaller population is ->", Hiroshima
"Between Bridgetown and Istanbul, the city with a larger population is ->", Istanbul
"Between Arkhangelsk and Belo Horizonte, the bigger city is ->", Belo Horizonte
"Between Harbin and New Delhi, the bigger city is ->", Harbin
"Between Salvador and Jos, the smaller city is ->", Jos
"Between Bissau and Wichita, the city with lower average temperature is ->", Wichita
"Between Helsinki and Chongqing, the city with higher average temperature is ->", Chongqing
"Between Lodwar and Harbin, the city with a smaller population is ->", Lodwar
"Between São Paulo and Bloemfontein, the bigger city is ->", São Paulo
"Between Sochi and Rio de Janeiro, the city with a smaller population is ->", Sochi
"Between Bissau and Harbin, the bigger city is ->", Harbin
"Between New Orleans and Detroit, the city with a smaller population is ->", New Orleans
"Between Dunedin and Tehran, the smaller city is ->", Dunedin
"Between Moncton and Honiara, the city with higher average temperature is ->", Honiara
"Between Salta and Madrid, the smaller city is ->", Salta
"Between Lodwar and Tokyo, the smaller city is ->", Lodwar
"Between Guayaquil and Riga, the city with warmer weather is ->", Guayaquil
"Between Belo Horizonte and Vancouver, the city with a smaller population is ->", Vancouver
"Between Lodwar and Tijuana, the city with a smaller population is ->", Lodwar
"Between Salvador and Kandi, the city with a larger population is ->", Salvador
"Between Recife and Tallinn, the city with colder weather is ->", Tallinn
"Between Winnipeg and Ngaoundéré, the city with warmer weather is ->", Ngaoundéré
"Between Khartoum and Tijuana, the city with a larger population is ->", Khartoum
"Between Dunedin and Recife, the city with warmer weather is ->", Recife
"Between Colombo and Tallinn, the city with higher average temperature is ->", Colombo
"Between Medan and Harbin, the city with lower average temperature is ->", Harbin
"Between Chongqing and Mogadishu, the city with a larger population is ->", Chongqing
"Between Stockholm and Kuala Lumpur, the city with colder weather is ->", Stockholm
"Between Singapore and Blantyre, the bigger city is ->", Singapore
"Between Stockholm and Jos, the city with colder weather is ->", Stockholm
"Between Manama and Guayaquil, the city with a larger population is ->", Guayaquil
"Between St. John's and Seattle, the smaller city is ->", St. John's
"Between Detroit and Honiara, the city with higher average temperature is ->", Honiara
"Between Moncton and San Jose, the city with higher average temperature is ->", San Jose
"Between Mzuzu and Tokyo, the smaller city is ->", Mzuzu
"Between Bloemfontein and Oulu, the city with higher average temperature is ->", Bloemfontein
"Between Nicosia and Assab, the city with higher average temperature is ->", Assab
"Between Helsinki and Ngaoundéré, the city with lower average temperature is ->", Helsinki
"Between İzmir and Hamilton, the smaller city is ->", Hamilton
"Between Guayaquil and Seattle, the city with higher average temperature is ->", Guayaquil
"Between Istanbul and Marseille, the city with a larger population is ->", Istanbul
"Between Vitória and Madrid, the city with a larger population is ->", Madrid
"Between Salta and São Paulo, the city with a larger population is ->", São Paulo
"Between Niigata and Khartoum, the city with a larger population is ->", Khartoum
"Between Madrid and Dakar, the city with a smaller population is ->", Dakar
"Between Khartoum and Moncton, the city with a smaller population is ->", Moncton
"Between Dakar and Detroit, the smaller city is ->", Dakar
"Between Nicosia and Rio de Janeiro, the smaller city is ->", Nicosia
"Between Montevideo and Khartoum, the city with colder weather is ->", Montevideo
"Between Nicosia and Rio de Janeiro, the city with a smaller population is ->", Nicosia
"Between Dakar and Winnipeg, the city with colder weather is ->", Winnipeg
"Between Mogadishu and Hiroshima, the city with colder weather is ->", Hiroshima
"Between Niigata and Dakar, the city with higher average temperature is ->", Dakar
"Between Medan and Kandi, the bigger city is ->", Medan
"Between Vitória and Riga, the city with warmer weather is ->", Vitória
"Between Ngaoundéré and Rio de Janeiro, the smaller city is ->", Ngaoundéré
"Between Resistencia and Helsinki, the city with higher average temperature is ->", Resistencia
"Between São Paulo and Split, the city with a smaller population is ->", Split
"Between New Delhi and Vancouver, the city with colder weather is ->", Vancouver
"Between New Delhi and Riga, the city with lower average temperature is ->", Riga
"Between San Jose and Ouagadougou, the city with warmer weather is ->", Ouagadougou
"Between Livingstone and Medan, the smaller city is ->", Livingstone
"Between Barcelona and Edinburgh, the smaller city is ->", Edinburgh
"Between Veracruz and Helsinki, the city with colder weather is ->", Helsinki
"Between Concepción and Bissau, the city with colder weather is ->", Concepción
"Between Lodwar and Budapest, the city with warmer weather is ->", Lodwar
"Between Mar del Plata and Chiang Mai, the city with lower average temperature is ->", Mar del Plata
"Between Tehran and Tamale, the bigger city is ->", Tehran
"Between Rio de Janeiro and Blantyre, the smaller city is ->", Blantyre
"Between Libreville and Kuala Lumpur, the city with a larger population is ->", Kuala Lumpur
"Between Moncton and Fortaleza, the bigger city is ->", Fortaleza
"Between Dhaka and Arkhangelsk, the city with warmer weather is ->", Dhaka
"Between Sochi and Rio de Janeiro, the bigger city is ->", Rio de Janeiro
"Between Seattle and Kandi, the city with a smaller population is ->", Kandi
"Between Barcelona and Resistencia, the smaller city is ->", Resistencia
"Between Khartoum and Niigata, the city with colder weather is ->", Niigata
"Between Tamale and Budapest, the city with higher average temperature is ->", Tamale
"Between Montevideo and Colombo, the city with warmer weather is ->", Colombo
"Between Libreville and Winnipeg, the city with warmer weather is ->", Libreville
"Between Tokyo and Guayaquil, the bigger city is ->", Tokyo
"Between Accra and Harbin, the city with a larger population is ->", Harbin
"Between Ngaoundéré and St. John's, the city with higher average temperature is ->", Ngaoundéré
"Between Salvador and Colombo, the city with a larger population is ->", Salvador
"Between Assab and Bulawayo, the city with higher average temperature is ->", Assab
"Between Tokyo and Kandi, the city with a smaller population is ->", Kandi
"Between Bridgetown and Sofia, the city with higher average temperature is ->", Bridgetown
"Between Harbin and Moncton, the city with a smaller population is ->", Moncton
"Between Santo Domingo and Tehran, the city with a larger population is ->", Tehran
"Between Bridgetown and Madrid, the city with colder weather is ->", Madrid
"Between São Paulo and Istanbul, the bigger city is ->", São Paulo
"Between São Paulo and Dunedin, the bigger city is ->", São Paulo
"Between Havana and Tbilisi, the city with colder weather is ->", Tbilisi
"Between Tamale and Tokyo, the city with colder weather is ->", Tokyo
"Between Vitória and Warsaw, the city with higher average temperature is ->", Vitória
"Between Chiang Mai and Comodoro Rivadavia, the city with higher average temperature is ->", Chiang Mai
"Between Kandi and Sofia, the city with colder weather is ->", Sofia
"Between Concepción and Salvador, the city with a larger population is ->", Salvador
"Between Taipei and Piraeus, the bigger city is ->", Taipei
"Between Harbin and Kumasi, the city with warmer weather is ->", Kumasi
"Between Wrocław and Blantyre, the city with colder weather is ->", Wrocław
"Between Fortaleza and Edinburgh, the city with a smaller population is ->", Edinburgh
"Between Mogadishu and Harbin, the city with a larger population is ->", Harbin
"Between Maun and Kuala Lumpur, the bigger city is ->", Kuala Lumpur
"Between Oulu and Tehran, the city with warmer weather is ->", Tehran
"Between Montevideo and Assab, the city with lower average temperature is ->", Montevideo
"Between Batumi and Medan, the city with a larger population is ->", Medan
"Between Colombo and Riga, the city with colder weather is ->", Riga
"Between Jayapura and Vancouver, the city with warmer weather is ->", Jayapura
"Between Concepción and Tamale, the city with colder weather is ->", Concepción
"Between Edmonton and Piraeus, the city with higher average temperature is ->", Piraeus
"Between Chongqing and Piraeus, the city with a smaller population is ->", Piraeus
"Between Adelaide and Khartoum, the city with lower average temperature is ->", Adelaide
"Between Mogadishu and Dushanbe, the city with higher average temperature is ->", Mogadishu
"Between Chongqing and Ashgabat, the city with a smaller population is ->", Ashgabat
"Between İzmir and Recife, the smaller city is ->", Recife
"Between St. John's and Mogadishu, the city with warmer weather is ->", Mogadishu
"Between Oulu and Tijuana, the city with colder weather is ->", Oulu
"Between Kuala Lumpur and Riga, the city with lower average temperature is ->", Riga
"Between Dushanbe and Singapore, the city with higher average temperature is ->", Singapore
"Between Singapore and Manama, the city with a smaller population is ->", Manama
"Between Tunis and Belo Horizonte, the city with a larger population is ->", Belo Horizonte
"Between Vilnius and Dakar, the city with higher average temperature is ->", Dakar
"Between Lodwar and Marseille, the city with lower average temperature is ->", Marseille
"Between Tegucigalpa and Tehran, the city with a smaller population is ->", Tegucigalpa
"Between Ouagadougou and Singapore, the city with a smaller population is ->", Ouagadougou
"Between Stockholm and Belo Horizonte, the bigger city is ->", Belo Horizonte
"Between Comodoro Rivadavia and Oulu, the city with warmer weather is ->", Comodoro Rivadavia
"Between Salvador and Batumi, the city with colder weather is ->", Batumi
"Between Sofia and New Orleans, the city with warmer weather is ->", New Orleans
"Between Piraeus and Madrid, the smaller city is ->", Piraeus
"Between Moncton and Barcelona, the city with higher average temperature is ->", Barcelona
"Between Warsaw and Libreville, the city with higher average temperature is ->", Libreville
"Between Madrid and Dakar, the smaller city is ->", Dakar
"Between Ouagadougou and Kuala Lumpur, the smaller city is ->", Ouagadougou
"Between Dhaka and Jayapura, the city with a smaller population is ->", Jayapura
"Between Khartoum and Rio de Janeiro, the city with a smaller population is ->", Khartoum
"Between Istanbul and Tegucigalpa, the city with a larger population is ->", Istanbul
"Between Gaborone and Vancouver, the city with a larger population is ->", Vancouver
"Between Madrid and Lodwar, the city with a smaller population is ->", Lodwar
"Between Maun and İzmir, the bigger city is ->", İzmir
"Between Manama and Vancouver, the smaller city is ->", Manama
"Between Kankan and Niigata, the city with lower average temperature is ->", Niigata
"Between Tallinn and Asunción, the city with higher average temperature is ->", Asunción
"Between Montevideo and Harbin, the city with colder weather is ->", Harbin
"Between Vancouver and Tokyo, the city with a larger population is ->", Tokyo
"Between Winnipeg and Kankan, the city with warmer weather is ->", Kankan
"Between Bissau and Oulu, the city with colder weather is ->", Oulu
"Between Kankan and Split, the city with warmer weather is ->", Kankan
"Between Resistencia and Warsaw, the city with warmer weather is ->", Resistencia
"Between Livingstone and Kumasi, the smaller city is ->", Livingstone
"Between Ashgabat and Detroit, the bigger city is ->", Detroit
"Between Split and Kuala Lumpur, the city with warmer weather is ->", Kuala Lumpur
"Between Rio de Janeiro and Dunedin, the smaller city is ->", Dunedin
"Between Cusco and Rio de Janeiro, the city with a smaller population is ->", Cusco
"Between Oulu and Tamale, the city with lower average temperature is ->", Oulu
"Between Bloemfontein and Bridgetown, the city with colder weather is ->", Bloemfontein
"Between Georgetown and Santo Domingo, the smaller city is ->", Georgetown
"Between Singapore and Ouagadougou, the bigger city is ->", Singapore
"Between Sochi and Vitória, the city with warmer weather is ->", Vitória
"Between Madrid and Edinburgh, the city with a larger population is ->", Madrid
"Between Arkhangelsk and Taipei, the city with warmer weather is ->", Taipei
"Between Detroit and Salvador, the city with lower average temperature is ->", Detroit
"Between Antananarivo and Vitória, the city with a larger population is ->", Antananarivo
"Between Medan and Chiang Mai, the smaller city is ->", Chiang Mai
"Between Medan and Assab, the city with a larger population is ->", Medan
"Between Vancouver and Chiang Mai, the city with a larger population is ->", Vancouver
"Between Detroit and Vitória, the city with lower average temperature is ->", Detroit
"Between Sochi and Singapore, the city with colder weather is ->", Sochi
"Between Assab and Chongqing, the city with lower average temperature is ->", Chongqing
"Between Tunis and Kuala Lumpur, the city with a smaller population is ->", Tunis
"Between Montevideo and Khartoum, the bigger city is ->", Khartoum
"Between Guayaquil and Gaborone, the smaller city is ->", Gaborone
"Between Warsaw and Kandi, the city with higher average temperature is ->", Kandi
"Between Tegucigalpa and Dunedin, the city with warmer weather is ->", Tegucigalpa
"Between Moncton and São Paulo, the city with a larger population is ->", São Paulo
"Between São Paulo and Jayapura, the smaller city is ->", Jayapura
"Between Mar del Plata and Kuala Lumpur, the smaller city is ->", Mar del Plata
"Between Arkhangelsk and Havana, the city with colder weather is ->", Arkhangelsk
"Between Riga and Kankan, the city with higher average temperature is ->", Kankan
"Between Colombo and Stockholm, the city with higher average temperature is ->", Colombo
"Between Tehran and Gaborone, the city with a larger population is ->", Tehran
"Between Kuala Lumpur and Bridgetown, the smaller city is ->", Bridgetown
"Between Tehran and Assab, the city with a smaller population is ->", Assab
"Between Sofia and Rio de Janeiro, the city with lower average temperature is ->", Sofia
"Between Dushanbe and Bissau, the city with colder weather is ->", Dushanbe
"Between Ngaoundéré and Taipei, the smaller city is ->", Ngaoundéré
"Between Wichita and Lodwar, the city with lower average temperature is ->", Wichita
"Between San Jose and Assab, the city with warmer weather is ->", Assab
"Between Wichita and Guayaquil, the city with colder weather is ->", Wichita
"Between Kumasi and Tokyo, the city with warmer weather is ->", Kumasi
"Between Istanbul and Niigata, the bigger city is ->", Istanbul
